Category,Currency,Price,Area(m2),Rooms,Municipality,Province,Date,DOP/USD rate
house,DOP,"18,000,000",621,8,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"340,000",526,4,San Felipe De Puerto Plata,Puerto Plata,2020-11-25,58.15
house,DOP,"7,605,000",183,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"310,000",680,4,Jarabacoa,La Vega,2020-11-25,58.15
house,DOP,"13,500,000",273,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,700,000",300,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,200,000",306,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"1,980,000",147,3,J 10,San Pedro De Macorís,2020-11-25,58.15
house,USD,"295,000",250,3,Jarabacoa,La Vega,2020-11-25,58.15
house,DOP,"8,500,000","2,170",3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"3,900,000",160,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"12,200,000",284,5,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"1,750,000",600,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"1,600,000",758,6,La Romana 1,La Romana,2020-11-25,58.15
house,DOP,"6,300,000",190,3,Residencial Las Cayas 22000,La Romana,2020-11-25,58.15
house,USD,"189,000",165,2,Sosúa,Puerto Plata,2020-11-25,58.15
house,USD,"240,000",335,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"620,000",476,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"115,000",220,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"230,000",300,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"190,000",550,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"692,805",455,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"365,000",270,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"5,400,000",160,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"5,500,000",175,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"315,000",410,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"80,000",231,3,Los Llanos,San Pedro De Macorís,2020-11-25,58.15
house,DOP,"9,500,000",200,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"25,000,000",500,5,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"18,000,000",621,8,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"5,400,000",160,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"171,640",248,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"199,000",200,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"315,000",410,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"620,000",476,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,500,000",230,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"525,000",440,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"4,500,000",170,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"15,500,000",336,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"5,600,000",300,3,Romana Del Oeste  Sn,La Romana,2020-11-25,58.15
house,USD,"465,000",340,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"650,000",446,5,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"290,000",305,3,Playa Nueva Romana Sn,La Romana,2020-11-25,58.15
house,DOP,"12,500,000",462,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"315,000",410,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"310,000",482,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"14,000,000",200,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"195,000",233,4,A 1,San Pedro De Macorís,2020-11-25,58.15
house,USD,"604,438",389,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"154,000",180,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"362,700",171,3,Sosúa,Puerto Plata,2020-11-25,58.15
house,USD,"196,600",160,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"6,500,000",757,4,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
house,DOP,"6,000,000",336,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"165,000",180,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"5,500,000",175,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"17,000,000",413,4,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"365,000",265,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"180,000",280,2,Buena Vista 1,La Romana,2020-11-25,58.15
house,DOP,"7,000,000",172,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"620,000",476,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"195,000",220,4,La Estancia Golf Resort – Infos : 809 977 4655 (whatsapp) 1,La Romana,2020-11-25,58.15
house,USD,"450,000",540,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"185,000",234,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"13,500,000",273,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"10,000,000",220,3,Urbanización Las Orquídeas (la Romana) – Infos : 809 977 4655 (whatsapp) 1,La Romana,2020-11-25,58.15
house,USD,"102,500",205,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"215,900",160,2,Sosúa,Puerto Plata,2020-11-25,58.15
house,USD,"90,000",120,3,Caleta (la Romana) – Infos : 809 977 4655 (whatsapp) 1,La Romana,2020-11-25,58.15
house,DOP,"4,000,000",318,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"225,000",400,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"15,500,000",325,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"692,805",455,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"1,625,000",600,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"330,000","1,500",4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"982,000",378,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"6,700,000",220,4,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"195,000",220,4,Casa De Campo 22000,La Romana,2020-11-25,58.15
house,USD,"692,805",455,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"189,000",208,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"7,605,000",183,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"975,000",700,5,Sosúa,Puerto Plata,2020-11-25,58.15
house,DOP,"7,000,000",172,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"4,800,000",300,3,Don Juan Ii  Sn,La Romana,2020-11-25,58.15
house,DOP,"5,400,000",160,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"15,450,000",394,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"4,900,000",400,7,La Romana 1,La Romana,2020-11-25,58.15
house,USD,"775,000",569,6,La Romana 5,La Romana,2020-11-25,58.15
house,USD,"171,640",248,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,200,000",306,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"10,500,000",354,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"165,000",130,2,Sosúa,Puerto Plata,2020-11-25,58.15
house,DOP,"7,300,000",170,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,200,000",306,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"13,500,000",273,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"350,000",440,5,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"4,900,000",400,7,La Romana 1,La Romana,2020-11-25,58.15
house,DOP,"10,500,000",354,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"185,000",234,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"15,450,000",394,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"465,000",360,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"6,300,000",1,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"13,000,000",1,4,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"18,000,000",621,8,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,500,000",230,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"175,000",250,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"4,900,000",400,7,La Romana 1,La Romana,2020-11-25,58.15
house,USD,"215,300",250,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"465,000",360,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,500,000",230,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,500,000",230,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"140,000",109,1,Sosúa,Puerto Plata,2020-11-25,58.15
house,USD,"362,700",171,3,Sosúa,Puerto Plata,2020-11-25,58.15
house,USD,"620,000",476,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"259,000",187,3,Sosúa,Puerto Plata,2020-11-25,58.15
house,DOP,"7,000,000",172,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,700,000",300,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"295,000",332,3,El Soco - Playa Nueva Romana – Infos : 809 977 4655 (whatsapp) 1,La Romana,2020-11-25,58.15
house,USD,"155,900",100,2,Sosúa,Puerto Plata,2020-11-25,58.15
house,DOP,"6,100,000",172,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"17,000,000",238,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"325,000",305,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"750,000",430,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"9,700,000",300,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"6,700,000",220,4,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"340,000",526,4,San Felipe De Puerto Plata,Puerto Plata,2020-11-25,58.15
house,USD,"656,760",437,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"315,000",410,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"9,200,000",306,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"692,805",455,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"325,000",302,5,Juan Dolio 10,San Pedro De Macorís,2020-11-25,58.15
house,USD,"152,800",145,3,Jarabacoa,La Vega,2020-11-25,58.15
house,USD,"195,000",268,4,Bayahibe 01,La Romana,2020-11-25,58.15
house,USD,"3,950,000",885,5,Sosúa,Puerto Plata,2020-11-25,58.15
house,DOP,"7,800,000",190,4,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"365,000",265,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"1,750,000",600,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"210,000",367,3,Caleta  Sn,La Romana,2020-11-25,58.15
house,USD,"600,000",600,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"336,207",530,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"620,000",476,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"465,000",340,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"6,400,000",200,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"4,900,000",400,7,La Romana 1,La Romana,2020-11-25,58.15
house,DOP,"5,500,000",175,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"115,000",125,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
house,USD,"171,000",265,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"620,000",476,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"10,000,000",248,3,Las Orquideas 1,La Romana,2020-11-25,58.15
house,DOP,"6,100,000",172,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"259,000",187,3,Sosúa,Puerto Plata,2020-11-25,58.15
house,DOP,"15,450,000",394,5,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"465,000",360,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"950,000",950,6,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"790,000",500,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"310,000",482,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"550,000",430,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"480,000",326,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"400,000",305,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"325,000",293,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,DOP,"6,700,000",220,4,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"6,700,000",220,4,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"15,500,000",325,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"4,990,000","1,308",5,La Romana 1,La Romana,2020-11-25,58.15
house,USD,"325,000",293,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
house,USD,"171,000",265,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"6,100,000",172,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,USD,"465,000",360,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"7,605,000",183,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,USD,"165,000",130,2,Sosúa,Puerto Plata,2020-11-25,58.15
house,USD,"155,900",100,2,Sosúa,Puerto Plata,2020-11-25,58.15
house,USD,"171,000",265,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
house,DOP,"5,500,000",189,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"8,900,000",300,5,Concepción De La Vega,La Vega,2020-11-25,58.15
house,USD,"115,000",220,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
house,DOP,"16,400,000",425,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"41,000",43,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"275,000",170,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"395,000",186,3,Club Hemingway,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"130,000",140,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"246,870",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",73,1,Guavaberry Country Club,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"331,500",156,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"385,000",175,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"83,000",60,1,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"145,000",142,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"395,000",174,3,Club Hemingway,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"240,000",200,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"560,000",248,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"450,000",297,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"155,000",55,1,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"229,000",148,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"345,400",214,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"332,000",202,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"330,000",202,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"229,000",148,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"337,295",202,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"179,500",140,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"69,990",188,3,San Francisco De Macorís,Duarte,2020-11-25,58.15
apartment,USD,"202,000",222,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,"4,700,000",80,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"192,700",145,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,"3,600,000",96,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"56,000",87,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"139,000",78,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"199,000",135,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,"2,305,000",62,2,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
apartment,USD,"585,000",384,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,"6,500,000",145,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"80,000",99,2,Boca Chica,Santo Domingo,2020-11-25,58.15
apartment,USD,"265,000",247,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"1,100,000",490,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"380,000",340,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"110,000",96,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"690,000",350,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"175,000",111,2,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"214,500",1,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"185,000",157,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"63,000",53,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"83,500",57,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"117,500",80,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"135,000",105,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"210,000",1,2,,La Romana,2020-11-25,58.15
apartment,USD,"85,000",48,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"460,000",175,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"149,000",86,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"300,000",1,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"89,000",81,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"90,000",1,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"295,000",247,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"425,000",300,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"875,000",1,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"270,000",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"390,000",388,4,Las Terrenas,Samaná,2020-11-25,58.15
apartment,USD,"330,000",210,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"245,000",145,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"330,000",166,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"195,000",115,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"230,000",186,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"385,000",593,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"355,000",225,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"130,000",140,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"260,000",425,4,Guayacanes,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"215,000",86,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"535,000",271,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"185,000",110,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"420,000",305,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"380,000",560,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"435,000",260,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"80,800",52,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"249,000",135,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"167,500",140,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"76,650",61,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"144,650",112,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"340,000",240,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"260,905",141,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"340,000",308,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"500,000",310,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"570,000",213,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"295,000",95,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"395,000",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"490,000",426,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"175,000",100,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"450,000",537,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,"3,975,000",140,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
apartment,USD,"260,000",150,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"88,000",73,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"650,000",676,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,"370,000",290,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"315,000",95,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"675,000",800,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"98,270",93,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"290,000",167,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"148,000",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"750,000",1,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"298,000",273,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,"9,000,000",1,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"139,000",112,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"315,000",107,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"700,000",444,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"172,500",144,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"482,000",233,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"460,000",170,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"250,000",340,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"480,000",220,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"340,000",1,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"188,000",94,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",75,1,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"120,135",145,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"120,000",1,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"214,000",94,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"318,000",135,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"330,000",1,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"98,000",187,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"155,300",110,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
