Category,Currency,Price,Area(m2),Rooms,Municipality,Province,Date,DOP/USD rate
apartment,USD,875000.0,329.3333333333333,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,270000.0,358.6666666666667,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,390000.0,388.0,4.0,Las Terrenas,Samaná,2020-11-25,58.15
apartment,USD,330000.0,210.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,245000.0,145.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,330000.0,166.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,195000.0,115.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,230000.0,186.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,385000.0,593.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,355000.0,225.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,130000.0,140.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,260000.0,425.0,4.0,Guayacanes,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,215000.0,86.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,535000.0,271.0,3.0,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,185000.0,110.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,420000.0,305.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,380000.0,560.0,4.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,435000.0,260.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,80800.0,52.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,249000.0,135.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,167500.0,140.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,76650.0,61.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,144650.0,112.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,340000.0,240.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,260905.0,141.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,340000.0,308.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,500000.0,310.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,570000.0,213.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,295000.0,95.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,395000.0,260.5,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,490000.0,426.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,175000.0,100.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,450000.0,537.0,4.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,3975000.0,140.0,3.0,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
apartment,USD,260000.0,150.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,88000.0,73.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,650000.0,676.0,4.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,370000.0,290.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,315000.0,95.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,675000.0,800.0,4.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,98270.0,93.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,290000.0,167.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,148000.0,202.33333333333334,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,750000.0,237.66666666666669,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,298000.0,273.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,9000000.0,192.5,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,139000.0,112.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,315000.0,107.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,700000.0,444.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,172500.0,144.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,482000.0,233.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,460000.0,170.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,250000.0,340.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,480000.0,220.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,340000.0,157.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,188000.0,94.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,75.0,1.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,120135.0,145.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,120000.0,119.5,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,214000.0,94.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,318000.0,135.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,330000.0,161.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,98000.0,187.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,155300.0,110.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,375000.0,360.0,4.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,570000.0,340.0,4.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,68900.0,45.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,265000.0,131.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,225000.0,256.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,345000.0,243.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,525000.0,230.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,145000.0,247.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,120135.0,145.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,8700000.0,178.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,5900000.0,267.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,290000.0,225.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,250000.0,340.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,121000.0,108.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,131000.0,75.5,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,34000.0,43.0,1.0,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
apartment,USD,180000.0,145.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,295365.0,170.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,460000.0,143.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,155000.0,146.5,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,260000.0,150.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,700000.0,250.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,4500000.0,92.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,550000.0,234.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,155000.0,105.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,128000.0,154.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,290000.0,345.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,240000.0,177.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,520000.0,353.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,2750000.0,124.0,3.0,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
apartment,DOP,8500000.0,121.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,135000.0,118.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,205000.0,185.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,350000.0,195.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,259000.0,205.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,308000.0,185.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,750000.0,190.5,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,187000.0,196.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,14500000.0,265.0,3.0,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,340000.0,390.0,4.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,168000.0,143.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,250000.0,84.0,1.0,,La Romana,2020-11-25,58.15
apartment,DOP,4400000.0,115.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,199000.0,119.0,2.0,Metro Country Club,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,174000.0,145.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,186500.0,188.33333333333334,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,250000.0,231.66666666666669,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,315000.0,275.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,480000.0,167.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,135000.0,120.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,1000000.0,330.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,320000.0,190.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,250000.0,205.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,205000.0,220.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,340000.0,201.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,98600.0,72.0,1.0,,La Romana,2020-11-25,58.15
apartment,DOP,2850000.0,130.0,3.0,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
apartment,USD,900000.0,753.0,6.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,155805.0,70.0,1.0,,La Romana,2020-11-25,58.15
apartment,DOP,9000000.0,180.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,135000.0,140.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,150000.0,117.5,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,62900.0,95.0,3.0,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
apartment,USD,56300.0,95.0,3.0,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
apartment,USD,56000.0,157.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,5200000.0,205.0,3.0,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,65000.0,216.5,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,235000.0,228.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,103000.0,85.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,330000.0,390.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,120000.0,320.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,850000.0,250.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,333000.0,170.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,286368.0,125.0,2.0,,La Romana,2020-11-25,58.15
apartment,USD,125000.0,148.75,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,98400.0,172.5,,Las Terrenas,Samaná,2020-11-25,58.15
apartment,USD,240000.0,196.25,2.0,Guavaberry Country Club,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,550000.0,220.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,240000.0,130.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,430000.0,118.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,395000.0,106.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,305000.0,94.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,190000.0,110.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,122850.0,94.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,495000.0,95.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,258000.0,122.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,57000.0,70.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,2800000.0,97.0,3.0,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,167500.0,140.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,190000.0,85.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,600000.0,492.0,4.0,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,DOP,6500000.0,150.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,164000.0,198.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,91395.0,67.0,1.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,170000.0,145.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,200000.0,250.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,380000.0,342.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,150000.0,78.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,750000.0,332.0,3.0,Las Terrenas,Samaná,2020-11-25,58.15
apartment,USD,145000.0,100.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,270000.0,138.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,481450.0,327.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,271500.0,155.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,126000.0,72.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,172000.0,109.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,238680.0,120.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,469000.0,407.0,4.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,67000.0,82.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,460000.0,142.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,380000.0,201.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,64700.0,74.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,91000.0,70.0,1.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,187000.0,198.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,55500.0,55.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,475000.0,400.0,4.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,288000.0,201.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,400000.0,194.0,3.0,,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,600000.0,492.0,4.0,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,350000.0,190.0,3.0,Juan Dolio,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,310000.0,103.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,2900000.0,84.0,3.0,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
apartment,USD,41000.0,43.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,277000.0,175.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,253000.0,175.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,193200.0,161.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,180000.0,198.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,570000.0,275.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,250000.0,20384.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,202000.0,222.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,155000.0,141.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,220000.0,120.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,285000.0,19267.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,310000.0,103.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,310000.0,103.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,310000.0,103.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,310000.0,103.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,340000.0,175.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,172900.0,133.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,94900.0,73.0,1.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,360000.0,170.0,3.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,168750.0,125.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,600000.0,492.0,4.0,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,210000.0,123.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,290000.0,215.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,142500.0,126.0,2.0,,La Romana,2020-11-25,58.15
apartment,USD,165000.0,128.0,2.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,310000.0,103.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,310000.0,103.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,78000.0,62.0,1.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,130000.0,160.0,4.0,Medicina 00,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,184000.0,140.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,225000.0,154.0,3.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,250000.0,164.0,2.0,,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,600000.0,492.0,4.0,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,150000.0,126.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,150000.0,126.0,2.0,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,130000.0,70.0,1.0,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
